FILE_NAME,DATA_TYPE,SITE,INV_NO,CUSTOMER_ID,CARD_CD,TRANS_DATE,ARTICLE,ART_NAME,ART_NO,BARCODE,DIVISION,DEPARTMENT,SUB_DEPT,CLASS,SUB_CLASS,SUPPL_NAME,BRAND,SALE_QTY,SALE_INVAT,SALE_EXVAT,GP_AMT,GP_P
RF123_D1_SALES_ST,D,17003 Chockchai 4,103019094,2221000000018,,02-01-2023,101928345-1,น้ำดื่มคริสตัล  1 500  ซีซี.  แพ็ค 6,101928345,8851952350796,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6600186 : โมเดิร์นเทรด แมนเนจเม้นท์  CRYSTAL,CRYSTAL,1.000,49.000,45.790,-1.7300000000000000,-3.7800000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101024817F,2221000022863,,02-01-2023,101928345-1,น้ำดื่มคริสตัล  1 500  ซีซี.  แพ็ค 6,101928345,8851952350796,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6600186 : โมเดิร์นเทรด แมนเนจเม้นท์  CRYSTAL,CRYSTAL,1.000,49.000,45.790,-1.7300000000000000,-3.7800000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101024817F,2221000022863,,02-01-2023,101928345-1,น้ำดื่มคริสตัล  1 500  ซีซี.  แพ็ค 6,101928345,8851952350796,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6600186 : โมเดิร์นเทรด แมนเนจเม้นท์  CRYSTAL,CRYSTAL,1.000,49.000,45.790,-1.7300000000000000,-3.7800000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,103019094,2221000000018,,02-01-2023,101928345-1,น้ำดื่มคริสตัล  1 500  ซีซี.  แพ็ค 6,101928345,8851952350796,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6600186 : โมเดิร์นเทรด แมนเนจเม้นท์  CRYSTAL,CRYSTAL,1.000,49.000,45.800,-1.7200000000000000,-3.7600000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,102044158,2221000000018,,02-01-2023,101928345-1,น้ำดื่มคริสตัล  1 500  ซีซี.  แพ็ค 6,101928345,8851952350796,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6600186 : โมเดิร์นเทรด แมนเนจเม้นท์  CRYSTAL,CRYSTAL,1.000,49.000,45.790,-1.7300000000000000,-3.7800000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,102012783F,2221000035055,,02-01-2023,101928345-1,น้ำดื่มคริสตัล  1 500  ซีซี.  แพ็ค 6,101928345,8851952350796,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6600186 : โมเดิร์นเทรด แมนเนจเม้นท์  CRYSTAL,CRYSTAL,6.000,294.000,274.780,-10.3400000000000000,-3.7600000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,102044158,2221000000018,,02-01-2023,101928345-1,น้ำดื่มคริสตัล  1 500  ซีซี.  แพ็ค 6,101928345,8851952350796,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6600186 : โมเดิร์นเทรด แมนเนจเม้นท์  CRYSTAL,CRYSTAL,1.000,49.000,45.790,-1.7300000000000000,-3.7800000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,105002727,2221000000018,,02-01-2023,101928345-1,น้ำดื่มคริสตัล  1 500  ซีซี.  แพ็ค 6,101928345,8851952350796,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6600186 : โมเดิร์นเทรด แมนเนจเม้นท์  CRYSTAL,CRYSTAL,1.000,49.000,45.790,-1.7300000000000000,-3.7800000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101024817F,2221000022863,,02-01-2023,101928345-1,น้ำดื่มคริสตัล  1 500  ซีซี.  แพ็ค 6,101928345,8851952350796,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6600186 : โมเดิร์นเทรด แมนเนจเม้นท์  CRYSTAL,CRYSTAL,1.000,49.000,45.790,-1.7300000000000000,-3.7800000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,102012783F,2221000035055,,02-01-2023,101928347-1,น้ำดื่มคริสตัล  600  ซีซี.  แพ็ค 12,101928347,8851952350789,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6600186 : โมเดิร์นเทรด แมนเนจเม้นท์  CRYSTAL,CRYSTAL,3.000,147.000,137.380,5.3000000000000000,3.8600000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101024817F,2221000022863,,02-01-2023,101928347-1,น้ำดื่มคริสตัล  600  ซีซี.  แพ็ค 12,101928347,8851952350789,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6600186 : โมเดิร์นเทรด แมนเนจเม้นท์  CRYSTAL,CRYSTAL,1.000,49.000,45.790,1.7600000000000000,3.8400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101024817F,2221000022863,,02-01-2023,101928347-1,น้ำดื่มคริสตัล  600  ซีซี.  แพ็ค 12,101928347,8851952350789,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6600186 : โมเดิร์นเทรด แมนเนจเม้นท์  CRYSTAL,CRYSTAL,1.000,49.000,45.790,1.7600000000000000,3.8400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101024817F,2221000022863,,02-01-2023,101928347-1,น้ำดื่มคริสตัล  600  ซีซี.  แพ็ค 12,101928347,8851952350789,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6600186 : โมเดิร์นเทรด แมนเนจเม้นท์  CRYSTAL,CRYSTAL,1.000,49.000,45.790,1.7600000000000000,3.8400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,103019091,2221000000018,,02-01-2023,100614886-1,BPโซดาวันเวย์สิงห์325CC.แพค24(M),100614886,8850999220024,04 DRY FOOD,0440 BEVERAGE,044010 CARBONATED DRINK,04401001 SOFT DRINK,0440100104 SODA,6600226 : บุญรอด เทรดดิ้ง บจก. (MM_FOOD),SINGHA,1.000,178.000,166.360,4.7400000000000000,2.8500000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009490F,2222000066322,,02-01-2023,102383552-1,EX_คริสตอลลาน้ำตาลขาวP25,102383552,8857122281327,04 DRY FOOD,0430 SALTED GROCERY,043040 COOKING INGRED.,04304007 SUGAR,0430400701 REFINED SUGAR,6600153 : น้ำตาลทิพย์สุโขทัย บจก. (MM_FOOD),BIGC,4.000,2200.000,2056.080,146.0800000000000000,7.1000000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009489F,2222000066322,,02-01-2023,102383552-1,EX_คริสตอลลาน้ำตาลขาวP25,102383552,8857122281327,04 DRY FOOD,0430 SALTED GROCERY,043040 COOKING INGRED.,04304007 SUGAR,0430400701 REFINED SUGAR,6600153 : น้ำตาลทิพย์สุโขทัย บจก. (MM_FOOD),BIGC,3.000,1650.000,1542.060,109.5600000000000000,7.1000000000000
RF123_D1_SALES_ST,D,17004 FOBCHR,103002596F,2222000099596,,02-01-2023,100561409-1,BPเครื่องดื่มลิโพวิตันดี100CCP10(M,100561409,8851123211093,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402001 SPORTS/ENERGY DRINK,0440200101 ENERGY,6600291 : โอสถสภา เบฟเวอเรจ บจก. (LIPO) MM,LIPO,1.000,105.000,98.130,2.8200000000000000,2.8700000000000
RF123_D1_SALES_ST,D,17002 Palm Island,CN1011036,2221000004416,,02-01-2023,100615581-1,BP เบียร์ลีโอ620มล.แพ็ค12(M),100615581,8850999141015,04 DRY FOOD,0450 LIQUOR,045040 BEER,04504001 LOCAL,0450400103 ECONOMY,6600166 : เบียร์สิงห์ บจก. (MM_FOOD),LEO,-1.000,-626.000,-585.050,-10.0300000000000000,1.7100000000000
RF123_D1_SALES_ST,D,17002 Palm Island,CN1011034,2221000004416,,02-01-2023,100615581-1,BP เบียร์ลีโอ620มล.แพ็ค12(M),100615581,8850999141015,04 DRY FOOD,0450 LIQUOR,045040 BEER,04504001 LOCAL,0450400103 ECONOMY,6600166 : เบียร์สิงห์ บจก. (MM_FOOD),LEO,-1.000,-626.000,-585.050,-10.0300000000000000,1.7100000000000
RF123_D1_SALES_ST,D,17002 Palm Island,106009168F,2221000004416,,02-01-2023,100615581-1,BP เบียร์ลีโอ620มล.แพ็ค12(M),100615581,8850999141015,04 DRY FOOD,0450 LIQUOR,045040 BEER,04504001 LOCAL,0450400103 ECONOMY,6600166 : เบียร์สิงห์ บจก. (MM_FOOD),LEO,1.000,626.000,585.050,10.0300000000000000,1.7100000000000
RF123_D1_SALES_ST,D,17002 Palm Island,106009166F,2221000004416,,02-01-2023,100615581-1,BP เบียร์ลีโอ620มล.แพ็ค12(M),100615581,8850999141015,04 DRY FOOD,0450 LIQUOR,045040 BEER,04504001 LOCAL,0450400103 ECONOMY,6600166 : เบียร์สิงห์ บจก. (MM_FOOD),LEO,1.000,626.000,585.050,10.0300000000000000,1.7100000000000
RF123_D1_SALES_ST,D,17002 Palm Island,106009167F,2221000004416,,02-01-2023,100615581-1,BP เบียร์ลีโอ620มล.แพ็ค12(M),100615581,8850999141015,04 DRY FOOD,0450 LIQUOR,045040 BEER,04504001 LOCAL,0450400103 ECONOMY,6600166 : เบียร์สิงห์ บจก. (MM_FOOD),LEO,1.000,626.000,585.050,10.0300000000000000,1.7100000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009512F,2221000033712,,02-01-2023,100615581-1,BP เบียร์ลีโอ620มล.แพ็ค12(M),100615581,8850999141015,04 DRY FOOD,0450 LIQUOR,045040 BEER,04504001 LOCAL,0450400103 ECONOMY,6600166 : เบียร์สิงห์ บจก. (MM_FOOD),LEO,1.000,625.000,584.110,9.0900000000000000,1.5600000000000
RF123_D1_SALES_ST,D,17002 Palm Island,CN1011035,2221000004416,,02-01-2023,100615581-1,BP เบียร์ลีโอ620มล.แพ็ค12(M),100615581,8850999141015,04 DRY FOOD,0450 LIQUOR,045040 BEER,04504001 LOCAL,0450400103 ECONOMY,6600166 : เบียร์สิงห์ บจก. (MM_FOOD),LEO,-1.000,-626.000,-585.050,-10.0300000000000000,1.7100000000000
RF123_D1_SALES_ST,D,17002 Palm Island,106009169F,2221000004416,,02-01-2023,100615581-1,BP เบียร์ลีโอ620มล.แพ็ค12(M),100615581,8850999141015,04 DRY FOOD,0450 LIQUOR,045040 BEER,04504001 LOCAL,0450400103 ECONOMY,6600166 : เบียร์สิงห์ บจก. (MM_FOOD),LEO,1.000,626.000,585.050,10.0300000000000000,1.7100000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,103019119,2221000000018,,02-01-2023,100555638-1,BPน้ำตาลสดตลาดน้ำ330CC.P6(M),100555638,8850660000528,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402004 JUICE,0440200407 MEDIUM (21-99%),6600216 : โรงงานน้ำผลไม้ไทย หจก. (MM_FOOD),FLOATING MARKET,1.000,115.000,107.480,15.9800000000000000,14.8700000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009516F,2222000090082,,02-01-2023,100614726-1,ดัชมิลล์คิดส์สตรอฯ 90มลX48,100614726,28851717040218,04 DRY FOOD,0440 BEVERAGE,044030 UHT MILK,04403004 YOGURT DRINK,0440300402 STRAWBERRY,6000061 : แดรี่พลัส บจก,DUTCH MILL,1.000,225.000,210.280,6.5200000000000000,3.1000000000000
RF123_D1_SALES_ST,D,17002 Palm Island,102009516F,2222000090082,,02-01-2023,100614726-1,ดัชมิลล์คิดส์สตรอฯ 90มลX48,100614726,28851717040218,04 DRY FOOD,0440 BEVERAGE,044030 UHT MILK,04403004 YOGURT DRINK,0440300402 STRAWBERRY,6000061 : แดรี่พลัส บจก,DUTCH MILL,1.000,225.000,210.280,6.5200000000000000,3.1000000000000
RF123_D1_SALES_ST,D,17004 FOBCHR,101001340F,2222000116515,,02-01-2023,100615383-1,BPถั่วลิสงอบตราเจดีย์คู่ 90ก.*6,100615383,8852049125099,04 DRY FOOD,0420 SWEETED GROCE.2,042010 SNACKS,04201004 NUTS/SEEDS,0420100401 PEANUTS/PEAS,3300945 : โมเดอร์น ฟู้ด เทรดดิ้ง บจก,DOUBLE PAGODA,1.000,99.000,92.520,1.0600000000000000,1.1500000000000
RF123_D1_SALES_ST,D,17004 FOBCHR,182002199F,2222000110872,,02-01-2023,102209960-1,ฟูลมูนเรด 275 มล. แพค12,102209960,8855796005034,04 DRY FOOD,0450 LIQUOR,045050 WINE COOLER,04505001 RED,0450500101 BOTTLE,6001391 : รอยัล เกทเวย์ บจก.,FULL MOON,1.000,305.000,285.050,-19.3500000000000000,-6.7900000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101024828F,2221000035816,,02-01-2023,101872856-1,ดัชมิลล์ดีน่างาดำ 180 มล. แพ็ค 48,101872856,8853002080073,04 DRY FOOD,0440 BEVERAGE,044030 UHT MILK,04403003 SOY MILK,0440300302 BLACK SESAME,6000061 : แดรี่พลัส บจก,DNA,1.000,468.000,437.400,50.6400000000000000,11.5800000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101072088,2221000000018,,02-01-2023,100585767-1,อายิโนะโมะโต๊ะ72GXP20,100585767,8850250011668,04 DRY FOOD,0430 SALTED GROCERY,043040 COOKING INGRED.,04304004 SEASONINGS,0430400403 MSG,6600026 : อายิโนะโมะโต๊ะเซลส์(ปทท)บจก.MM_FOOD,AJINOMOTO,1.000,178.000,166.360,2.8000000000000000,1.6800000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101072088,2221000000018,,02-01-2023,100585767-1,อายิโนะโมะโต๊ะ72GXP20,100585767,8850250011668,04 DRY FOOD,0430 SALTED GROCERY,043040 COOKING INGRED.,04304004 SEASONINGS,0430400403 MSG,6600026 : อายิโนะโมะโต๊ะเซลส์(ปทท)บจก.MM_FOOD,AJINOMOTO,1.000,178.000,166.350,2.7900000000000000,1.6800000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,181009423F,2221000015719,,02-01-2023,100614235-1,น้ำมันปาล์มหยก1ลิตร(หีบ)P12,100614235,18850581111058,04 DRY FOOD,0430 SALTED GROCERY,043040 COOKING INGRED.,04304001 COOKING OIL,0430400102 PALM OIL,6600183 : ล่ำสูง (ประเทศไทย) บมจ. (MM_FOOD),JADE,1.000,570.000,532.710,-194.1100000000000000,-36.4400000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,181009423F,2221000015719,,02-01-2023,102678391-1,BPกูลิโกะป๊อกกี้สตรอ47ก*10,102678391,8851019910017,04 DRY FOOD,0420 SWEETED GROCE.2,042060 BISCUITS,04206001 BISCUITS/ WAFERS,0420600103 CRACKERS,6600104 : เดโช บจก. (MM_FOOD),GLICO,1.000,170.000,158.880,8.4200000000000000,5.3000000000000
RF123_D1_SALES_ST,D,17004 FOBCHR,103006782,2221000000018,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,46.000,42.990,14.9600000000000000,34.8000000000000
RF123_D1_SALES_ST,D,17004 FOBCHR,101001331F,2222000092724,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,8.000,7.480,-20.5500000000000000,-274.7300000000000
RF123_D1_SALES_ST,D,17004 FOBCHR,182002191F,2222000093136,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,33.320,31.140,3.1100000000000000,9.9900000000000
RF123_D1_SALES_ST,D,17004 FOBCHR,101001331F,2222000092724,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,8.000,7.480,-20.5500000000000000,-274.7300000000000
RF123_D1_SALES_ST,D,17004 FOBCHR,103006782,2221000000018,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,8.000,7.480,-20.5500000000000000,-274.7300000000000
RF123_D1_SALES_ST,D,17004 FOBCHR,101001331F,2222000092724,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,46.000,42.990,14.9600000000000000,34.8000000000000
RF123_D1_SALES_ST,D,17004 FOBCHR,101001331F,2222000092724,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,46.000,42.990,14.9600000000000000,34.8000000000000
RF123_D1_SALES_ST,D,17004 FOBCHR,103006782,2221000000018,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,46.000,42.990,14.9600000000000000,34.8000000000000
RF123_D1_SALES_ST,D,17004 FOBCHR,103006702,2221000000018,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,46.000,42.990,14.9600000000000000,34.8000000000000
RF123_D1_SALES_ST,D,17004 FOBCHR,103006702,2221000000018,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,46.000,42.990,14.9600000000000000,34.8000000000000
RF123_D1_SALES_ST,D,17004 FOBCHR,103006702,2221000000018,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,8.000,7.480,-20.5500000000000000,-274.7300000000000
RF123_D1_SALES_ST,D,17004 FOBCHR,101001358F,2222000101608,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,46.000,42.990,14.9600000000000000,34.8000000000000
RF123_D1_SALES_ST,D,17004 FOBCHR,101001358F,2222000101608,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,46.000,42.990,14.9600000000000000,34.8000000000000
RF123_D1_SALES_ST,D,17004 FOBCHR,101001358F,2222000101608,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,8.000,7.480,-20.5500000000000000,-274.7300000000000
RF123_D1_SALES_ST,D,17004 FOBCHR,182002184F,2222000111904,,02-01-2023,102811990-1,โค้ก 450 มล. P12,102811990,8851959458013,04 DRY FOOD,0440 BEVERAGE,044010 CARBONATED DRINK,04401001 SOFT DRINK,0440100101 COLA,6600331 : ไทยน้ำทิพย์ คอร์ปอเรชั่น บจก. (MM_F,COKE,4.000,684.000,639.250,4.2100000000000000,0.6600000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,105002726,2221000000018,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,46.000,42.990,14.9600000000000000,34.8000000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101072100,2221000000018,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,3.000,100.000,93.460,9.3600000000000000,10.0100000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101024816F,2221000018754,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,46.000,42.990,14.9600000000000000,34.8000000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,105002726,2221000000018,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,46.000,42.990,14.9600000000000000,34.8000000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,101024816F,2221000018754,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,8.000,7.480,-20.5500000000000000,-274.7300000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,103005251F,2222000062941,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,8.000,7.480,-20.5500000000000000,-274.7300000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,102044166,2221000000018,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,46.000,42.990,14.9600000000000000,34.8000000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,103005251F,2222000062941,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,46.000,42.990,14.9600000000000000,34.8000000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,105002726,2221000000018,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,46.000,42.990,14.9600000000000000,34.8000000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,103005251F,2222000062941,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,8.000,7.480,-20.5500000000000000,-274.7300000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,105002726,2221000000018,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,46.000,42.990,14.9600000000000000,34.8000000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,105002722,2221000000018,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,46.000,42.990,14.9600000000000000,34.8000000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,105002722,2221000000018,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,8.000,7.480,-20.5500000000000000,-274.7300000000000
RF123_D1_SALES_ST,D,17003 Chockchai 4,105002726,2221000000018,,02-01-2023,102894799-1,BIGC H2O น้ำดื่ม 600 มล. P12,102894799,8854641002747,04 DRY FOOD,0440 BEVERAGE,044020 NON- CARBONATED DRINK,04402002 WATER,0440200201 PURIFIED WATER,6300398 : กรุงเทพน้ำทิพย์บจก.,BIGC,1.000,46.000,42.990,14.9600000000000000,34.8000000000000
